"employee_key";"employee_id";"age";"gender";"department";"job_role";"job_level";"monthly_income";"attrition"
2127;102263;33;"FEMALE";"Research & Development";"Research Scientist";2;4508.0;"Yes"
2128;102264;28;"male";"Research & Development";"Laboratory Technician";1;2207.0;"No"
2129;102265;34;"Male";"Research & Development";"Healthcare Representative";2;7756.0;"No"
2130;102266;37;"f";"Sales";"Sales Executive";2;6694.0;"No"
2131;102268;26;"male";"Research & Development";"Laboratory Technician";1;2377.0;"Yes"
2132;102269;33;"male";"Research & Development";"Research Scientist";1;2313.0;"Yes"
2133;102270;42;"male";"Research & Development";"Manager";4;17665.0;"No"
2134;102271;28;"Male";"Research & Development";"Laboratory Technician";1;2596.0;"Yes"
2135;102272;50;"Male";"Sales";"Sales Executive";2;4728.0;"Yes"
2136;102273;33;"FEMALE";"Sales";"Sales Executive";2;4302.0;"No"
2137;102274;34;"Male";"Research & Development";"Research Scientist";1;2979.0;"No"
2138;102275;48;"Male";"Research & Development";"Manager";4;16885.0;"No"
2139;102276;45;"FEMALE";"Sales";"Sales Executive";2;5593.0;"No"
2140;102277;52;"Male";"Research & Development";"Healthcare Representative";3;10445.0;"No"
2141;102278;38;"M";"Sales";"Sales Executive";3;8740.0;"No"
2142;102279;29;"f";"Research & Development";"Research Scientist";1;2514.0;"No"
2143;102280;28;"f";"Research & Development";"Manufacturing Director";3;7655.0;"No"
2144;102281;46;"M";"Sales";"Manager";4;17465.0;"No"
2145;102282;38;"male";"Sales";"Sales Executive";3;7351.0;"No"
2146;102283;43;"FEMALE";"Research & Development";"Manufacturing Director";3;10820.0;"No"
2147;102284;39;"male";"Research & Development";"Healthcare Representative";4;12169.0;"Yes"
2148;102285;40;"M";"Research & Development";"Research Director";5;19626.0;"No"
2149;102286;21;"f";"Research & Development";"Research Scientist";1;2070.0;"No"
2150;102288;36;"Male";"Research & Development";"Manufacturing Director";2;7779.0;"No"
2151;102289;31;"M";"Sales";"Sales Representative";1;2791.0;"No"
2152;102290;28;"M";"Research & Development";"Research Scientist";1;3201.0;"No"
2153;102291;35;"M";"Sales";"Sales Executive";2;4968.0;"No"
2154;102293;34;"Male";"Research & Development";"Manufacturing Director";2;4033.0;"No"
2155;102294;29;"f";"Research & Development";"Research Scientist";1;3291.0;"No"
2156;102295;42;"Male";"Research & Development";"Laboratory Technician";2;4272.0;"No"
2157;102296;29;"M";"Research & Development";"Manufacturing Director";2;5056.0;"No"
2158;102297;38;"M";"Human Resources";"Human Resources";1;2844.0;"No"
2159;102298;28;"M";"Research & Development";"Research Scientist";1;2703.0;"No"
2160;102299;18;"Male";"Research & Development";"Laboratory Technician";1;1904.0;"Yes"
2161;102302;31;"M";"Research & Development";"Laboratory Technician";1;2610.0;"Yes"
2162;102303;37;"FEMALE";"Research & Development";"Healthcare Representative";2;5731.0;"No"
2163;102305;34;"Female";"Sales";"Sales Executive";2;5714.0;"No"
2164;102307;29;"FEMALE";"Sales";"Sales Executive";3;7336.0;"Yes"
2165;102308;40;"f";"Research & Development";"Research Director";3;13499.0;"No"
2166;102310;42;"M";"Sales";"Sales Executive";2;5155.0;"No"
2167;102311;35;"M";"Research & Development";"Laboratory Technician";1;2258.0;"No"
2168;102312;24;"male";"Research & Development";"Laboratory Technician";1;3597.0;"No"
2169;102313;28;"FEMALE";"Research & Development";"Laboratory Technician";1;2515.0;"Yes"
2170;102314;26;"male";"Research & Development";"Laboratory Technician";1;4420.0;"No"
2171;102315;30;"male";"Sales";"Sales Executive";2;6578.0;"No"
2172;102316;40;"Female";"Research & Development";"Research Scientist";2;4422.0;"No"
2173;102317;35;"Male";"Research & Development";"Manufacturing Director";3;10274.0;"No"
2174;102318;34;"male";"Research & Development";"Healthcare Representative";2;5343.0;"No"
2175;102319;35;"Male";"Research & Development";"Laboratory Technician";1;2376.0;"No"
2176;102321;32;"f";"Sales";"Sales Representative";1;2827.0;"No"
2177;102322;56;"f";"Research & Development";"Manager";5;19943.0;"No"
2178;102323;29;"f";"Research & Development";"Laboratory Technician";1;3131.0;"No"
2179;102324;19;"male";"Research & Development";"Research Scientist";1;2552.0;"No"
2180;102325;45;"f";"Research & Development";"Research Scientist";1;4477.0;"No"
2181;102326;37;"Female";"Research & Development";"Manufacturing Director";2;6474.0;"No"
2182;102327;20;"M";"Research & Development";"Laboratory Technician";1;3033.0;"No"
2183;102328;44;"M";"Research & Development";"Research Scientist";1;2936.0;"Yes"
2184;102329;53;"f";"Research & Development";"Manager";5;18606.0;"No"
2185;102330;29;"Female";"Research & Development";"Research Scientist";1;2168.0;"No"
2186;102331;22;"male";"Research & Development";"Research Scientist";1;2853.0;"Yes"
2187;102332;46;"Female";"Sales";"Manager";4;17048.0;"No"
2188;102333;44;"male";"Research & Development";"Research Scientist";1;2290.0;"No"
2189;102334;33;"male";"Human Resources";"Human Resources";1;3600.0;"No"
2190;102336;30;"male";"Sales";"Sales Executive";2;4115.0;"No"
2191;102337;40;"Male";"Sales";"Sales Executive";2;4327.0;"No"
2192;102338;50;"Female";"Research & Development";"Manager";4;17856.0;"No"
2193;102339;28;"male";"Research & Development";"Laboratory Technician";1;3196.0;"No"
2194;102340;46;"M";"Research & Development";"Research Director";5;19081.0;"No"
2195;102341;35;"M";"Sales";"Sales Executive";2;8966.0;"No"
2196;102342;24;"Female";"Research & Development";"Laboratory Technician";1;2210.0;"Yes"
2197;102343;33;"f";"Sales";"Sales Executive";2;4539.0;"No"
2198;102344;36;"male";"Research & Development";"Laboratory Technician";1;2741.0;"No"
2199;102345;30;"male";"Research & Development";"Laboratory Technician";2;62055.0;"No"
2200;102346;44;"Male";"Research & Development";"Research Scientist";2;4541.0;"No"
2201;102347;20;"male";"Sales";"Sales Representative";1;2678.0;"No"
2202;102348;46;"Male";"Research & Development";"Manufacturing Director";2;7379.0;"No"
2203;102349;42;"male";"Human Resources";"Human Resources";2;6272.0;"No"
2204;102350;60;"Male";"Sales";"Sales Executive";2;5220.0;"No"
2205;102353;36;"FEMALE";"Research & Development";"Manufacturing Director";3;10252.0;"No"
2206;102354;33;"Male";"Research & Development";"Research Scientist";1;2781.0;"No"
2207;102355;40;"Female";"Sales";"Sales Executive";2;6852.0;"No"
2208;102356;25;"male";"Sales";"Sales Executive";2;4950.0;"No"
2209;102357;30;"Male";"Research & Development";"Research Scientist";1;3579.0;"No"
2210;102358;42;"FEMALE";"Research & Development";"Research Director";3;13191.0;"No"
2211;102359;35;"f";"Sales";"Sales Executive";3;10377.0;"No"
2212;102360;27;"Male";"Research & Development";"Research Scientist";1;2235.0;"No"
2213;102361;54;"FEMALE";"Research & Development";"Manufacturing Director";3;10502.0;"No"
2214;102362;44;"f";"Research & Development";"Research Scientist";1;2011.0;"No"
2215;102363;19;"f";"Research & Development";"Research Scientist";1;1859.0;"Yes"
2216;102364;29;"FEMALE";"Research & Development";"Research Scientist";1;3760.0;"No"
2217;102365;54;"Male";"Research & Development";"Research Director";4;17779.0;"No"
2218;102366;31;"male";"Research & Development";"Healthcare Representative";2;6833.0;"No"
2219;102367;31;"f";"Research & Development";"Healthcare Representative";2;6812.0;"No"
2220;102368;59;"FEMALE";"Sales";"Sales Executive";2;5171.0;"No"
2221;102369;43;"Male";"Research & Development";"Research Director";5;19740.0;"No"
2222;102370;49;"M";"Research & Development";"Manager";5;18711.0;"No"
2223;102371;36;"male";"Research & Development";"Research Scientist";1;3692.0;"No"
2224;102372;48;"Male";"Research & Development";"Laboratory Technician";1;2559.0;"No"
2225;102373;27;"M";"Research & Development";"Research Scientist";1;2517.0;"No"
2226;102374;29;"Male";"Research & Development";"Healthcare Representative";2;6623.0;"No"
2227;102375;48;"M";"Research & Development";"Research Director";5;55389.0;"No"
2228;102376;29;"FEMALE";"Research & Development";"Research Director";4;16124.0;"No"
2229;102377;34;"Female";"Research & Development";"Research Scientist";1;2585.0;"No"
2230;102378;44;"M";"Sales";"Manager";5;18213.0;"No"
2231;102379;33;"Male";"Sales";"Sales Executive";3;8380.0;"No"
2232;102380;19;"Female";"Research & Development";"Research Scientist";1;2994.0;"No"
2233;102381;23;"male";"Research & Development";"Research Scientist";1;1223.0;"No"
2234;102382;25;"Male";"Sales";"Sales Representative";1;1118.0;"Yes"
2235;102383;26;"M";"Research & Development";"Research Scientist";1;2875.0;"No"
2236;102384;45;"f";"Sales";"Manager";5;18824.0;"Yes"
2237;102385;55;"M";"Research & Development";"Healthcare Representative";4;13577.0;"No"
2238;102386;21;"f";"Research & Development";"Laboratory Technician";1;2625.0;"Yes"
2239;102387;46;"FEMALE";"Sales";"Manager";5;18789.0;"No"
2240;102388;34;"Female";"Sales";"Sales Executive";2;4538.0;"No"
2241;102389;51;"male";"Sales";"Manager";5;19847.0;"No"
2242;102390;59;"Male";"Research & Development";"Manufacturing Director";3;10512.0;"No"
2243;102391;34;"Female";"Research & Development";"Laboratory Technician";2;4444.0;"No"
2244;102392;28;"Male";"Research & Development";"Laboratory Technician";1;2154.0;"No"
2245;102393;44;"male";"Research & Development";"Manager";5;19190.0;"No"
2246;102394;34;"Male";"Human Resources";"Human Resources";2;4490.0;"No"
2247;102395;35;"male";"Research & Development";"Research Scientist";1;69747.0;"No"
2248;102396;42;"f";"Research & Development";"Research Scientist";2;2372.0;"No"
2249;102398;36;"Female";"Research & Development";"Manufacturing Director";2;5410.0;"No"
2250;102400;28;"M";"Research & Development";"Laboratory Technician";1;3867.0;"No"
2251;102401;51;"FEMALE";"Research & Development";"Laboratory Technician";1;2838.0;"No"
2252;102402;30;"FEMALE";"Research & Development";"Manufacturing Director";2;4695.0;"No"
2253;102403;29;"Female";"Research & Development";"Laboratory Technician";1;3339.0;"Yes"
2254;102404;28;"M";"Research & Development";"Research Scientist";1;2080.0;"No"
2255;102405;25;"Female";"Research & Development";"Research Scientist";1;2096.0;"No"
2256;102406;32;"Male";"Sales";"Sales Executive";2;6209.0;"No"
2257;102407;45;"f";"Research & Development";"Manager";5;18061.0;"No"
2258;102408;39;"f";"Research & Development";"Manager";4;17123.0;"No"
2259;102409;58;"male";"Research & Development";"Research Scientist";1;2372.0;"No"
2260;102410;32;"M";"Research & Development";"Laboratory Technician";2;4883.0;"Yes"
2261;102411;39;"male";"Research & Development";"Research Scientist";1;3904.0;"Yes"
2262;102412;30;"FEMALE";"Research & Development";"Laboratory Technician";2;4627.0;"No"
2263;102413;36;"FEMALE";"Research & Development";"Healthcare Representative";3;61716.0;"No"
2264;102414;46;"f";"Human Resources";"Human Resources";1;3423.0;"No"
2265;102415;28;"Female";"Research & Development";"Laboratory Technician";2;6674.0;"No"
2266;102416;50;"FEMALE";"Research & Development";"Research Director";4;16880.0;"No"
2267;102417;40;"Male";"Sales";"Sales Executive";3;9094.0;"Yes"
2268;102418;52;"Male";"Sales";"Sales Executive";3;8446.0;"Yes"
2269;102419;30;"f";"Research & Development";"Manager";3;11916.0;"No"
2270;102420;39;"Male";"Research & Development";"Manufacturing Director";2;4534.0;"No"
2271;102421;31;"Female";"Sales";"Sales Executive";3;9852.0;"No"
2272;102422;41;"M";"Sales";"Sales Executive";2;6151.0;"No"
2273;102423;31;"FEMALE";"Sales";"Sales Representative";1;2302.0;"Yes"
2274;102424;44;"Male";"Research & Development";"Laboratory Technician";1;2362.0;"Yes"
2275;102425;42;"M";"Research & Development";"Manager";4;17861.0;"No"
2276;102426;55;"Female";"Research & Development";"Manager";5;19187.0;"No"
2277;102428;40;"male";"Research & Development";"Research Scientist";1;3544.0;"No"
2278;102429;34;"Male";"Research & Development";"Healthcare Representative";3;8500.0;"No"
2279;102430;40;"M";"Research & Development";"Research Scientist";2;4661.0;"No"
2280;102432;35;"male";"Research & Development";"Research Scientist";2;4249.0;"No"
2281;102433;51;"male";"Human Resources";"Manager";4;14026.0;"No"
2282;102434;38;"f";"Sales";"Sales Executive";2;6893.0;"No"
2283;102435;34;"FEMALE";"Sales";"Sales Executive";2;6125.0;"No"
2284;102436;25;"Male";"Research & Development";"Laboratory Technician";1;3669.0;"No"
2285;102437;58;"FEMALE";"Research & Development";"Manufacturing Director";3;10008.0;"Yes"
2286;102439;36;"FEMALE";"Sales";"Sales Executive";2;4639.0;"No"
2287;102440;48;"male";"Research & Development";"Manufacturing Director";3;7898.0;"No"
2288;102442;51;"f";"Research & Development";"Manufacturing Director";4;13142.0;"No"
2289;102443;18;"FEMALE";"Research & Development";"Laboratory Technician";1;1611.0;"No"
2290;102444;35;"FEMALE";"Research & Development";"Laboratory Technician";2;5363.0;"No"
2291;102445;27;"Male";"Sales";"Sales Executive";2;5071.0;"No"
2292;102446;55;"M";"Sales";"Sales Executive";4;13695.0;"Yes"
2293;102447;56;"male";"Research & Development";"Manufacturing Director";4;13402.0;"No"
2294;102448;34;"f";"Research & Development";"Research Scientist";1;2029.0;"No"
2295;102450;34;"male";"Research & Development";"Laboratory Technician";2;5429.0;"No"
2296;102451;31;"FEMALE";"Sales";"Sales Representative";1;2785.0;"Yes"
2297;102452;35;"Female";"Sales";"Sales Executive";2;4614.0;"Yes"
2298;102453;38;"Male";"Research & Development";"Research Scientist";1;2610.0;"No"
2299;102454;34;"Female";"Research & Development";"Healthcare Representative";2;6687.0;"No"
2300;102455;28;"M";"Sales";"Sales Executive";2;4724.0;"No"
2301;102456;31;"M";"Research & Development";"Manufacturing Director";2;6179.0;"Yes"
2302;102457;39;"Male";"Sales";"Sales Executive";2;6120.0;"No"
2303;102458;51;"M";"Sales";"Sales Executive";3;10596.0;"No"
2304;102459;41;"FEMALE";"Research & Development";"Research Scientist";2;5467.0;"No"
2305;102460;37;"male";"Research & Development";"Research Scientist";1;2996.0;"No"
2306;102461;33;"male";"Sales";"Sales Executive";2;9998.0;"No"
2307;102462;32;"Male";"Sales";"Sales Executive";2;4078.0;"No"
2308;102463;39;"M";"Research & Development";"Healthcare Representative";3;10920.0;"No"
2309;102464;25;"Male";"Sales";"Sales Executive";2;6232.0;"No"
2310;102465;52;"f";"Research & Development";"Manufacturing Director";4;13247.0;"No"
2311;102466;43;"FEMALE";"Research & Development";"Research Scientist";2;4081.0;"No"
2312;102467;27;"Female";"Sales";"Sales Executive";2;5769.0;"No"
2313;102468;27;"f";"Research & Development";"Research Scientist";1;2394.0;"Yes"
2314;102469;26;"M";"Research & Development";"Research Scientist";1;3904.0;"No"
2315;102470;42;"FEMALE";"Human Resources";"Manager";4;16799.0;"No"
2316;102472;37;"Female";"Research & Development";"Laboratory Technician";1;3629.0;"No"
2317;102473;35;"Male";"Research & Development";"Manufacturing Director";3;9362.0;"No"
2318;102474;25;"male";"Research & Development";"Laboratory Technician";1;3229.0;"No"
2319;102475;26;"Male";"Research & Development";"Laboratory Technician";1;3578.0;"No"
2320;102476;29;"male";"Human Resources";"Human Resources";3;7988.0;"No"
2321;102478;29;"FEMALE";"Research & Development";"Healthcare Representative";3;7553.0;"Yes"
2322;102479;54;"f";"Research & Development";"Research Director";4;17328.0;"No"
2323;102480;58;"Female";"Research & Development";"Research Director";5;19701.0;"No"
2324;102481;55;"Male";"Research & Development";"Research Director";4;14732.0;"No"
2325;102482;36;"FEMALE";"Sales";"Sales Executive";2;9278.0;"No"
2326;102483;31;"FEMALE";"Sales";"Sales Representative";1;1359.0;"Yes"
2327;102484;30;"Female";"Sales";"Sales Executive";2;4779.0;"No"
2328;102485;31;"FEMALE";"Research & Development";"Research Director";4;16422.0;"No"
2329;102486;34;"Male";"Research & Development";"Research Scientist";1;2996.0;"No"
2330;102487;31;"f";"Research & Development";"Research Scientist";1;1261.0;"Yes"
2331;102488;27;"male";"Research & Development";"Laboratory Technician";1;2099.0;"No"
2332;102489;36;"Male";"Research & Development";"Laboratory Technician";2;5810.0;"No"
2333;102490;36;"FEMALE";"Sales";"Sales Executive";2;5647.0;"No"
2334;102491;47;"Male";"Research & Development";"Research Scientist";1;3420.0;"No"
2335;102492;25;"Male";"Sales";"Sales Representative";1;4400.0;"Yes"
2336;102494;56;"f";"Research & Development";"Research Scientist";1;2066.0;"No"
2337;102495;47;"Female";"Research & Development";"Research Director";4;17169.0;"No"
2338;102496;24;"Female";"Sales";"Sales Executive";2;4162.0;"No"
2339;102498;34;"f";"Research & Development";"Laboratory Technician";1;3294.0;"No"
2340;102499;41;"M";"Research & Development";"Research Scientist";1;2127.0;"No"
